,epoch,train_loss,test_loss,train_accuracy,test_accuracy
998,98,37.13956832885742,41.395511627197266,0.979,0.973
999,99,36.69301223754883,41.81328582763672,0.978,0.974
1000,0,501.5700988769531,440.2740783691406,0.567,0.528
1001,1,404.21160888671875,1163.318603515625,0.713,0.528
1002,2,329.8704833984375,476.1902160644531,0.79,0.637
1003,3,237.75662231445312,451.40118408203125,0.834,0.672
1004,4,184.39012145996094,525.5664672851562,0.886,0.662
1005,5,161.07383728027344,361.3924560546875,0.906,0.77
1006,6,139.7508087158203,265.70721435546875,0.915,0.835
1007,7,124.89424896240234,208.97885131835938,0.923,0.86
1008,8,114.658203125,171.8416748046875,0.931,0.887
1009,9,107.17877960205078,145.87448120117188,0.935,0.9
1010,10,101.211181640625,126.8510971069336,0.939,0.911
1011,11,96.11030578613281,112.6220932006836,0.939,0.928
1012,12,91.65342712402344,101.90585327148438,0.943,0.934
1013,13,87.77584838867188,93.76972198486328,0.949,0.945
1014,14,84.42036437988281,87.49969482421875,0.95,0.948
1015,15,81.4977798461914,82.56976318359375,0.952,0.951
1016,16,78.90509033203125,78.61571502685547,0.953,0.952
1017,17,76.56160736083984,75.393310546875,0.954,0.954
1018,18,74.42212677001953,72.72431945800781,0.955,0.954
1019,19,72.45211029052734,70.46424865722656,0.956,0.956
1020,20,70.6069564819336,68.5014877319336,0.955,0.959
1021,21,68.83987426757812,66.76171112060547,0.958,0.96
1022,22,67.11824798583984,65.2034683227539,0.961,0.962
1023,23,65.4321517944336,63.80570602416992,0.96,0.961
1024,24,63.79225158691406,62.556251525878906,0.962,0.964
1025,25,62.220703125,61.44622039794922,0.962,0.964
1026,26,60.73866653442383,60.46961975097656,0.963,0.964
1027,27,59.3587760925293,59.62327194213867,0.965,0.963
1028,28,58.08572006225586,58.90557861328125,0.967,0.962
1029,29,56.920955657958984,58.31739044189453,0.967,0.963
1030,30,55.86634063720703,57.86536407470703,0.967,0.963
1031,31,54.92620086669922,57.56512451171875,0.967,0.961
1032,32,54.10697555541992,57.43686294555664,0.965,0.96
1033,33,53.41208267211914,57.48994064331055,0.964,0.96
1034,34,52.82994842529297,57.70314025878906,0.965,0.959
1035,35,52.3206787109375,58.0202751159668,0.964,0.958
1036,36,51.81993103027344,58.376522064208984,0.965,0.957
1037,37,51.26661682128906,58.73850631713867,0.968,0.957
1038,38,50.62188720703125,59.12109375,0.967,0.958
1039,39,49.85597229003906,59.58723831176758,0.967,0.958
1040,40,48.932167053222656,60.270668029785156,0.969,0.958
1041,41,47.89369583129883,61.348819732666016,0.971,0.957
1042,42,47.04987716674805,62.286476135253906,0.969,0.958
1043,43,46.523189544677734,62.500675201416016,0.973,0.957
1044,44,46.13134765625,62.34286880493164,0.973,0.957
1045,45,45.778568267822266,62.060916900634766,0.974,0.957
1046,46,45.42422103881836,61.75407028198242,0.974,0.957
1047,47,45.045684814453125,61.469234466552734,0.974,0.958
1048,48,44.63709259033203,61.2363395690918,0.975,0.957
1049,49,44.2070198059082,61.07505416870117,0.974,0.958
1050,50,43.77253723144531,60.984718322753906,0.973,0.958
1051,51,43.348201751708984,60.935630798339844,0.973,0.958
1052,52,42.93790054321289,60.88237380981445,0.972,0.957
1053,53,42.535667419433594,60.78732681274414,0.971,0.957
1054,54,42.1256103515625,60.63065719604492,0.973,0.957
1055,55,41.6765022277832,60.402565002441406,0.971,0.956
1056,56,41.15791320800781,60.076812744140625,0.972,0.957
1057,57,40.59208679199219,59.74983215332031,0.973,0.957
1058,58,40.0803337097168,59.8695068359375,0.973,0.957
1059,59,39.777687072753906,60.808589935302734,0.975,0.956
1060,60,39.832950592041016,62.087554931640625,0.975,0.956
1061,61,40.135345458984375,62.6209716796875,0.974,0.956
1062,62,40.18424987792969,62.62166213989258,0.974,0.955
1063,63,39.929649353027344,62.5203742980957,0.976,0.956
1064,64,39.41025161743164,57.166683197021484,0.974,0.957
1065,65,38.34965133666992,49.749000549316406,0.977,0.96
1066,66,38.81538009643555,56.081356048583984,0.977,0.956
1067,67,39.55631637573242,55.50574493408203,0.974,0.956
1068,68,39.206504821777344,54.82146072387695,0.974,0.959
1069,69,38.78638458251953,54.525238037109375,0.975,0.959
1070,70,38.30843734741211,54.643348693847656,0.974,0.958
1071,71,37.86399841308594,54.96874237060547,0.976,0.958
1072,72,37.47740173339844,55.39361572265625,0.977,0.958
1073,73,37.13450241088867,55.830322265625,0.977,0.956
1074,74,36.8079948425293,56.18677520751953,0.976,0.956
1075,75,36.459896087646484,56.39878845214844,0.976,0.955
1076,76,36.03853988647461,56.33809280395508,0.976,0.955
1077,77,35.4103889465332,55.6647834777832,0.976,0.954
1078,78,34.254615783691406,55.5321159362793,0.977,0.958
1079,79,33.616539001464844,57.032012939453125,0.979,0.954
1080,80,33.580081939697266,57.056941986083984,0.978,0.955
1081,81,33.36262893676758,57.46024703979492,0.979,0.953
1082,82,33.21495056152344,57.79673767089844,0.979,0.953
1083,83,33.07366943359375,58.09426498413086,0.979,0.955
1084,84,32.935916900634766,58.37210464477539,0.979,0.957
1085,85,32.80257034301758,58.630245208740234,0.979,0.957
1086,86,32.67128372192383,58.87030029296875,0.979,0.956
1087,87,32.542808532714844,59.091190338134766,0.98,0.956
1088,88,32.41475296020508,59.294960021972656,0.98,0.956
1089,89,32.2889404296875,59.48120880126953,0.98,0.956
1090,90,32.16212463378906,59.65190887451172,0.98,0.956
1091,91,32.037940979003906,59.80692672729492,0.981,0.955
1092,92,31.910398483276367,59.94865417480469,0.981,0.955
1093,93,31.787275314331055,60.07685470581055,0.981,0.955
1094,94,31.656042098999023,60.19440841674805,0.979,0.956
1095,95,31.535173416137695,60.30078125,0.98,0.956
1096,96,31.3963623046875,60.39930725097656,0.98,0.956
1097,97,31.27971649169922,60.48945617675781,0.98,0.956
1098,98,31.130159378051758,60.57366180419922,0.98,0.956
1099,99,31.018930435180664,60.65312194824219,0.98,0.956
1100,0,501.6709289550781,521.117919921875,0.541,0.51
1101,1,411.4761962890625,902.4579467773438,0.66,0.517
1102,2,315.0148010253906,245.69876098632812,0.817,0.835
1103,3,239.84906005859375,243.5467071533203,0.85,0.84
1104,4,199.0106964111328,139.42372131347656,0.889,0.963
1105,5,165.44125366210938,142.4149169921875,0.92,0.93
1106,6,141.34207153320312,153.21275329589844,0.934,0.919
1107,7,127.72095489501953,151.47140502929688,0.944,0.919
1108,8,120.25668334960938,141.9117889404297,0.948,0.927
1109,9,112.69869995117188,133.44122314453125,0.952,0.935
1110,10,105.53343963623047,125.84761047363281,0.955,0.941
1111,11,99.14265441894531,118.51769256591797,0.959,0.949
1112,12,93.71160888671875,111.21393585205078,0.958,0.954
1113,13,89.27570343017578,103.94573974609375,0.96,0.959
1114,14,85.64730834960938,96.89691162109375,0.959,0.964
1115,15,82.58726501464844,90.28482055664062,0.959,0.966
1116,16,79.9345474243164,84.21453094482422,0.962,0.969
1117,17,77.59597778320312,78.7035140991211,0.963,0.967
1118,18,75.53231048583984,73.76542663574219,0.962,0.972
1119,19,73.73314666748047,69.41397094726562,0.963,0.973
1120,20,72.16426086425781,65.63433074951172,0.963,0.977
1121,21,70.75083923339844,62.383487701416016,0.962,0.98
1122,22,69.41671752929688,59.61345291137695,0.963,0.981
1123,23,68.11910247802734,57.289215087890625,0.961,0.982
1124,24,66.84669494628906,55.38433074951172,0.962,0.984
1125,25,65.60488891601562,53.866119384765625,0.962,0.983
1126,26,64.40516662597656,52.686737060546875,0.962,0.982
1127,27,63.25778579711914,51.78670120239258,0.962,0.981
1128,28,62.16798782348633,51.10562515258789,0.963,0.98
1129,29,61.13529968261719,50.591739654541016,0.963,0.98
1130,30,60.1556510925293,50.20607376098633,0.964,0.978
1131,31,59.22414779663086,49.92205047607422,0.964,0.98
1132,32,58.337100982666016,49.722068786621094,0.964,0.98
1133,33,57.493370056152344,49.593292236328125,0.963,0.98
1134,34,56.69455337524414,49.523582458496094,0.964,0.978
1135,35,55.94472885131836,49.49956512451172,0.964,0.977
1136,36,55.24934005737305,49.507694244384766,0.966,0.975
1137,37,54.61311340332031,49.53726577758789,0.97,0.975
1138,38,54.037105560302734,49.58272933959961,0.97,0.974
1139,39,53.51645278930664,49.642822265625,0.97,0.974
1140,40,53.04096984863281,49.718353271484375,0.969,0.972
1141,41,52.59809875488281,49.81085968017578,0.969,0.972
1142,42,52.17641067504883,49.921897888183594,0.969,0.972
1143,43,51.76702117919922,50.052886962890625,0.968,0.972
1144,44,51.36377716064453,50.20473098754883,0.968,0.972
1145,45,50.9625358581543,50.377655029296875,0.968,0.971
1146,46,50.56058120727539,50.57123947143555,0.967,0.971
1147,47,50.156272888183594,50.78530502319336,0.967,0.971
1148,48,49.748443603515625,51.019474029541016,0.967,0.97
1149,49,49.33626937866211,51.274051666259766,0.966,0.97
1150,50,48.919090270996094,51.54948043823242,0.966,0.971
1151,51,48.49594497680664,51.846351623535156,0.966,0.97
1152,52,48.0655403137207,52.16490936279297,0.966,0.97
1153,53,47.62569046020508,52.504844665527344,0.966,0.971
1154,54,47.17314529418945,52.86492156982422,0.968,0.971
1155,55,46.703094482421875,53.24297332763672,0.968,0.97
1156,56,46.20940017700195,53.63566207885742,0.967,0.968
1157,57,45.68525314331055,54.039554595947266,0.968,0.968
1158,58,45.12638473510742,54.45219421386719,0.969,0.968
1159,59,44.53719711303711,54.872493743896484,0.969,0.968
1160,60,43.94012451171875,55.29636764526367,0.97,0.966
1161,61,43.37879943847656,55.699806213378906,0.971,0.966
1162,62,42.899383544921875,56.02035140991211,0.971,0.967
1163,63,42.51909255981445,56.19710159301758,0.971,0.967
1164,64,42.21426773071289,56.22809982299805,0.972,0.967
1165,65,41.955318450927734,56.144187927246094,0.972,0.967
1166,66,41.74219512939453,55.99079513549805,0.973,0.966
1167,67,41.5832633972168,55.82646560668945,0.973,0.966
1168,68,41.460628509521484,55.692527770996094,0.973,0.965
1169,69,41.33723449707031,55.59814453125,0.973,0.965
1170,70,41.18979263305664,55.53297424316406,0.974,0.965
1171,71,41.01539611816406,55.482818603515625,0.974,0.965
1172,72,40.81916046142578,55.437599182128906,0.975,0.965
1173,73,40.608489990234375,55.39095687866211,0.975,0.965
1174,74,40.393218994140625,55.33968734741211,0.976,0.965
1175,75,40.18327331542969,55.28307342529297,0.975,0.965
1176,76,39.98432159423828,55.22083282470703,0.975,0.965
1177,77,39.797264099121094,55.15248107910156,0.975,0.965
1178,78,39.62054443359375,55.0777473449707,0.975,0.965
1179,79,39.45204162597656,54.99714660644531,0.975,0.965
1180,80,39.28977966308594,54.911495208740234,0.975,0.965
1181,81,39.131813049316406,54.82144546508789,0.974,0.965
1182,82,38.976646423339844,54.726985931396484,0.975,0.965
1183,83,38.823055267333984,54.62760925292969,0.976,0.965
1184,84,38.67038345336914,54.5223388671875,0.977,0.965
1185,85,38.51838684082031,54.410518646240234,0.976,0.965
1186,86,38.367393493652344,54.29186248779297,0.975,0.965
1187,87,38.218021392822266,54.166770935058594,0.975,0.965
1188,88,38.0711784362793,54.035709381103516,0.975,0.965
1189,89,37.92801284790039,53.89937210083008,0.975,0.965
1190,90,37.79021072387695,53.75823211669922,0.976,0.965
1191,91,37.66036605834961,53.61273193359375,0.975,0.965
1192,92,37.54330825805664,53.46453857421875,0.976,0.966
1193,93,37.447139739990234,53.31834411621094,0.975,0.965
1194,94,37.3806037902832,53.181739807128906,0.975,0.965
1195,95,37.326255798339844,53.051780700683594,0.974,0.965
1196,96,37.2144660949707,52.90714645385742,0.975,0.965
1197,97,37.073768615722656,52.76418685913086,0.977,0.965
1198,98,36.93600082397461,52.612342834472656,0.977,0.965
1199,99,36.79158020019531,52.440460205078125,0.978,0.965
1200,0,486.90570068359375,437.3466491699219,0.596,0.646
1201,1,401.8404846191406,226.58006286621094,0.679,0.887
1202,2,297.6717224121094,162.7753448486328,0.806,0.939
1203,3,242.199951171875,165.94252014160156,0.848,0.893
1204,4,208.40126037597656,170.994384765625,0.877,0.885
1205,5,178.44879150390625,167.5394287109375,0.898,0.886
1206,6,156.075927734375,157.4556884765625,0.92,0.895
1207,7,138.26788330078125,145.68124389648438,0.933,0.904
1208,8,125.68323516845703,135.8103485107422,0.937,0.913
1209,9,117.00089263916016,128.398193359375,0.941,0.916
1210,10,110.25580596923828,122.82096099853516,0.939,0.916
1211,11,104.4755630493164,118.2823715209961,0.945,0.92
1212,12,99.2234878540039,114.11458587646484,0.951,0.922
1213,13,94.414794921875,109.93580627441406,0.954,0.925
1214,14,90.18004608154297,105.68196105957031,0.954,0.927
1215,15,86.5798568725586,101.45086669921875,0.953,0.93
1216,16,83.58261108398438,97.38052368164062,0.953,0.932
1217,17,81.14303588867188,93.59654998779297,0.953,0.936
1218,18,79.27234649658203,90.20359802246094,0.954,0.937
1219,19,78.0275650024414,87.28353881835938,0.953,0.94
1220,20,77.31541442871094,84.81513977050781,0.956,0.944
1221,21,76.7239761352539,82.64507293701172,0.957,0.945
1222,22,75.94803619384766,80.68232727050781,0.954,0.948
1223,23,75.02106475830078,78.93502044677734,0.954,0.948
1224,24,74.02950286865234,77.40011596679688,0.953,0.949
1225,25,73.00933074951172,76.05223083496094,0.955,0.951
1226,26,71.97345733642578,74.86229705810547,0.957,0.951
1227,27,70.92967224121094,73.80510711669922,0.958,0.953
1228,28,69.8848648071289,72.86083221435547,0.958,0.952
1229,29,68.8456039428711,72.01447296142578,0.958,0.953
1230,30,67.81784057617188,71.25430297851562,0.96,0.953
1231,31,66.8067855834961,70.5704574584961,0.96,0.953
1232,32,65.81673431396484,69.95388793945312,0.961,0.954
1233,33,64.85090637207031,69.39631652832031,0.961,0.955
1234,34,63.91199493408203,68.89036560058594,0.961,0.955
1235,35,63.002201080322266,68.43040466308594,0.961,0.955
1236,36,62.12371826171875,68.01277923583984,0.962,0.955
1237,37,61.27882385253906,67.63642883300781,0.962,0.956
1238,38,60.46968078613281,67.30264282226562,0.963,0.955
1239,39,59.69810485839844,67.01568603515625,0.964,0.954
1240,40,58.96513366699219,66.78357696533203,0.965,0.954
1241,41,58.27089309692383,66.61956024169922,0.967,0.954
1242,42,57.615047454833984,66.54423522949219,0.969,0.954
1243,43,56.99721145629883,66.58841705322266,0.969,0.955
1244,44,56.41804885864258,66.79521179199219,0.969,0.955
1245,45,55.88084030151367,67.21747589111328,0.969,0.954
1246,46,55.39286422729492,67.90203857421875,0.969,0.954
1247,47,54.96628952026367,68.86209106445312,0.968,0.952
1248,48,54.60933303833008,70.09246826171875,0.969,0.95
1249,49,54.28779602050781,71.72521209716797,0.968,0.947
1250,50,53.87390899658203,73.92120361328125,0.968,0.945
1251,51,53.28355407714844,75.04085540771484,0.968,0.943
1252,52,52.81938934326172,72.89510345458984,0.968,0.947
1253,53,52.539703369140625,70.27913665771484,0.968,0.949
1254,54,52.271480560302734,68.55557250976562,0.968,0.951
1255,55,51.980499267578125,67.35902404785156,0.968,0.952
1256,56,51.686195373535156,66.46389770507812,0.967,0.952
1257,57,51.39891052246094,65.77268981933594,0.967,0.953
1258,58,51.12218475341797,65.23124694824219,0.968,0.955
1259,59,50.856929779052734,64.80653381347656,0.968,0.955
1260,60,50.603492736816406,64.47794342041016,0.968,0.956
1261,61,50.36190414428711,64.23236846923828,0.968,0.956
1262,62,50.132057189941406,64.06217193603516,0.969,0.956
1263,63,49.91373825073242,63.96323013305664,0.969,0.956
1264,64,49.70670700073242,63.934452056884766,0.969,0.956
1265,65,49.51070022583008,63.97639083862305,0.969,0.956
1266,66,49.325294494628906,64.09017944335938,0.968,0.956
1267,67,49.15044403076172,64.27598571777344,0.968,0.957
1268,68,48.98612976074219,64.53239440917969,0.967,0.957
1269,69,48.83250045776367,64.85490417480469,0.967,0.957
1270,70,48.689453125,65.23661804199219,0.967,0.956
1271,71,48.55636978149414,65.66769409179688,0.967,0.956
1272,72,48.43120574951172,66.13552856445312,0.967,0.956
1273,73,48.310420989990234,66.62466430664062,0.967,0.956
1274,74,48.18935012817383,67.12030029296875,0.967,0.956
1275,75,48.06354904174805,67.61397552490234,0.968,0.955
1276,76,47.93030548095703,68.10697937011719,0.968,0.955
1277,77,47.78852844238281,68.60839080810547,0.968,0.954
1278,78,47.638084411621094,69.13005065917969,0.968,0.953
1279,79,47.478904724121094,69.68312072753906,0.968,0.953
1280,80,47.310569763183594,70.27667999267578,0.968,0.953
1281,81,47.132598876953125,70.91717529296875,0.968,0.952
1282,82,46.94468688964844,71.60731506347656,0.968,0.952
1283,83,46.74690246582031,72.34819030761719,0.967,0.952
1284,84,46.540069580078125,73.13800048828125,0.968,0.951
1285,85,46.32615661621094,73.97451782226562,0.97,0.948
1286,86,46.10909652709961,74.85429382324219,0.97,0.948
1287,87,45.89545822143555,75.7782974243164,0.97,0.946
1288,88,45.69420623779297,76.75528717041016,0.972,0.945
1289,89,45.51579666137695,77.7999038696289,0.973,0.945
1290,90,45.371803283691406,78.91590881347656,0.972,0.944
1291,91,45.27732467651367,80.07617950439453,0.972,0.944
1292,92,45.24717330932617,81.23323059082031,0.972,0.943
1293,93,45.27931213378906,82.35914611816406,0.972,0.94
1294,94,45.36429977416992,83.46641540527344,0.972,0.94
1295,95,45.548980712890625,84.57211303710938,0.97,0.94
1296,96,45.925987243652344,85.58079528808594,0.971,0.939
1297,97,46.31764221191406,86.30557250976562,0.971,0.938
1298,98,46.41863250732422,86.75879669189453,0.971,0.938
1299,99,46.38386535644531,87.02837371826172,0.97,0.938
1300,0,511.1521301269531,374.6051940917969,0.581,0.774
1301,1,424.5148620605469,319.5760498046875,0.677,0.788
1302,2,307.2535400390625,221.58941650390625,0.805,0.86
1303,3,244.40452575683594,173.7534637451172,0.85,0.895
1304,4,197.8436737060547,154.37318420410156,0.872,0.917
1305,5,172.61239624023438,141.48602294921875,0.898,0.932
1306,6,158.79205322265625,132.51844787597656,0.911,0.932
1307,7,148.44708251953125,125.64328002929688,0.922,0.933
1308,8,140.02330017089844,120.15068054199219,0.924,0.941
1309,9,132.89732360839844,115.59080505371094,0.927,0.941
1310,10,126.59878540039062,111.61000061035156,0.929,0.943
1311,11,120.82780456542969,107.9444351196289,0.93,0.942
1312,12,115.4958724975586,104.46499633789062,0.93,0.94
1313,13,110.70314025878906,101.2894058227539,0.932,0.942
1314,14,106.60152435302734,98.7041244506836,0.933,0.943
1315,15,103.2154541015625,96.81753540039062,0.932,0.94
1316,16,100.40327453613281,95.43819427490234,0.932,0.937
1317,17,97.97975158691406,94.27164459228516,0.934,0.936
1318,18,95.82188415527344,93.09607696533203,0.935,0.936
1319,19,93.87541961669922,91.787109375,0.934,0.938
1320,20,92.11727905273438,90.277587890625,0.935,0.938
1321,21,90.52943420410156,88.52886962890625,0.935,0.939
1322,22,89.09197235107422,86.5232162475586,0.935,0.939
1323,23,87.7841567993164,84.26510620117188,0.936,0.941
1324,24,86.58634948730469,81.78495788574219,0.937,0.941
1325,25,85.48121643066406,79.13882446289062,0.938,0.944
1326,26,84.45390319824219,76.40230560302734,0.939,0.95
1327,27,83.49183654785156,73.65999603271484,0.939,0.952
1328,28,82.58518981933594,70.9935531616211,0.941,0.955
1329,29,81.72681427001953,68.47064208984375,0.941,0.955
1330,30,80.91265106201172,66.14017486572266,0.943,0.959
1331,31,80.14128112792969,64.03047180175781,0.943,0.958
1332,32,79.4129638671875,62.15205001831055,0.945,0.96
1333,33,78.72840118408203,60.501251220703125,0.945,0.961
1334,34,78.08773040771484,59.06381607055664,0.945,0.962
1335,35,77.4896240234375,57.81842803955078,0.947,0.963
1336,36,76.93126678466797,56.739524841308594,0.946,0.963
1337,37,76.40868377685547,55.80010223388672,0.946,0.964
1338,38,75.9171371459961,54.9738883972168,0.946,0.965
1339,39,75.45166778564453,54.2369384765625,0.945,0.965
1340,40,75.00743865966797,53.569007873535156,0.945,0.963
1341,41,74.57955932617188,52.954017639160156,0.945,0.963
1342,42,74.16313934326172,52.38088607788086,0.944,0.965
1343,43,73.75270080566406,51.843441009521484,0.945,0.966
1344,44,73.34249114990234,51.33951950073242,0.945,0.966
1345,45,72.92662811279297,50.86930465698242,0.945,0.967
1346,46,72.50010681152344,50.43326187133789,0.948,0.967
1347,47,72.05941009521484,50.03105545043945,0.948,0.967
1348,48,71.60265350341797,49.66219711303711,0.948,0.967
1349,49,71.12892150878906,49.32680892944336,0.95,0.967
1350,50,70.63805389404297,49.025997161865234,0.951,0.967
1351,51,70.13044738769531,48.761905670166016,0.951,0.967
1352,52,69.60731506347656,48.53709411621094,0.951,0.967
1353,53,69.07088470458984,48.354244232177734,0.951,0.966
1354,54,68.52426147460938,48.21548080444336,0.951,0.968
1355,55,67.97117614746094,48.12185287475586,0.95,0.969
1356,56,67.41508483886719,48.07301330566406,0.95,0.97
1357,57,66.8585205078125,48.067020416259766,0.949,0.969
1358,58,66.30288696289062,48.10018539428711,0.948,0.969
1359,59,65.74862670898438,48.16731643676758,0.95,0.97
1360,60,65.19587707519531,48.26176834106445,0.952,0.969
1361,61,64.6451644897461,48.376163482666016,0.952,0.969
1362,62,64.09739685058594,48.50285339355469,0.953,0.968
1363,63,63.55396270751953,48.634864807128906,0.953,0.968
1364,64,63.016334533691406,48.76686096191406,0.954,0.967
1365,65,62.485958099365234,48.89563751220703,0.954,0.967
1366,66,61.964263916015625,49.020050048828125,0.954,0.966
1367,67,61.45284652709961,49.14087677001953,0.955,0.966
1368,68,60.95343780517578,49.26007080078125,0.955,0.966
1369,69,60.46772384643555,49.38014602661133,0.955,0.964
1370,70,59.99704360961914,49.50374221801758,0.956,0.964
1371,71,59.54191207885742,49.63294982910156,0.957,0.963
1372,72,59.10151672363281,49.76914978027344,0.959,0.963
1373,73,58.67397689819336,49.912933349609375,0.959,0.962
1374,74,58.25632858276367,50.063995361328125,0.957,0.961
1375,75,57.845481872558594,50.221378326416016,0.957,0.962
1376,76,57.43901824951172,50.3836555480957,0.957,0.962
1377,77,57.03524398803711,50.549381256103516,0.958,0.962
1378,78,56.63339614868164,50.717063903808594,0.958,0.961
1379,79,56.23307418823242,50.88587188720703,0.958,0.96
1380,80,55.834293365478516,51.055110931396484,0.957,0.961
1381,81,55.436920166015625,51.22462463378906,0.958,0.961
1382,82,55.0411262512207,51.39461135864258,0.959,0.961
1383,83,54.647342681884766,51.56534194946289,0.959,0.961
1384,84,54.25667190551758,51.73736572265625,0.96,0.961
1385,85,53.87092971801758,51.91149139404297,0.961,0.961
1386,86,53.49302291870117,52.08883285522461,0.961,0.96
1387,87,53.12640380859375,52.27061080932617,0.961,0.96
1388,88,52.77560043334961,52.45777893066406,0.962,0.96
1389,89,52.44532012939453,52.65110397338867,0.962,0.96
1390,90,52.14044952392578,52.84961700439453,0.963,0.96
1391,91,51.865230560302734,53.05174255371094,0.963,0.96
1392,92,51.622718811035156,53.25386428833008,0.964,0.96
1393,93,51.41437530517578,53.45225143432617,0.964,0.958
1394,94,51.24067306518555,53.642417907714844,0.964,0.958
1395,95,51.100215911865234,53.820556640625,0.964,0.958
1396,96,50.99179458618164,53.98335266113281,0.965,0.958
1397,97,50.913543701171875,54.128379821777344,0.965,0.958
1398,98,50.862937927246094,54.253265380859375,0.966,0.958
1399,99,50.83749008178711,54.356388092041016,0.966,0.957
1400,0,507.6602783203125,517.5410766601562,0.571,0.513
1401,1,421.6929016113281,337.7550964355469,0.687,0.737
1402,2,307.7418212890625,315.9264831542969,0.781,0.779
1403,3,245.51483154296875,291.98797607421875,0.84,0.805
1404,4,211.6873779296875,284.7095947265625,0.872,0.826
1405,5,186.67356872558594,296.24127197265625,0.89,0.824
1406,6,167.10174560546875,323.41131591796875,0.905,0.81
1407,7,151.08206176757812,354.4096984863281,0.921,0.803
1408,8,137.61737060546875,374.0645751953125,0.927,0.803
1409,9,126.02774810791016,377.0591735839844,0.934,0.806
1410,10,115.93401336669922,367.81719970703125,0.94,0.82
1411,11,107.16972351074219,351.3028869628906,0.944,0.839
1412,12,99.55448913574219,329.84454345703125,0.944,0.856
1413,13,92.79170989990234,304.31805419921875,0.949,0.867
1414,14,86.5877456665039,275.62359619140625,0.956,0.88
1415,15,80.80494689941406,245.70521545410156,0.958,0.892
1416,16,75.4730224609375,217.84239196777344,0.96,0.902
1417,17,70.70211029052734,195.23585510253906,0.962,0.902
1418,18,66.58574676513672,178.81259155273438,0.965,0.906
1419,19,63.11840057373047,166.75230407714844,0.965,0.911
1420,20,60.18019104003906,155.99966430664062,0.965,0.917
1421,21,57.610572814941406,144.009521484375,0.967,0.921
1422,22,55.29299545288086,129.6602020263672,0.968,0.93
1423,23,53.19158935546875,113.52969360351562,0.97,0.937
1424,24,51.344417572021484,97.93924713134766,0.971,0.946
1425,25,49.80158615112305,85.42213439941406,0.972,0.952
1426,26,48.55702209472656,76.48727416992188,0.972,0.953
1427,27,47.5616455078125,70.25357055664062,0.973,0.955
1428,28,46.760738372802734,65.7800064086914,0.974,0.957
1429,29,46.102386474609375,62.42267990112305,0.975,0.957
1430,30,45.537437438964844,59.77809143066406,0.975,0.961
1431,31,45.0233268737793,57.601654052734375,0.975,0.959
1432,32,44.525718688964844,55.763118743896484,0.975,0.962
1433,33,44.018394470214844,54.21043014526367,0.974,0.963
1434,34,43.482913970947266,52.92887878417969,0.975,0.962
1435,35,42.909019470214844,51.902347564697266,0.977,0.962
1436,36,42.2960205078125,51.10343551635742,0.978,0.964
1437,37,41.6568489074707,50.51348114013672,0.978,0.966
1438,38,41.02711486816406,50.14836120605469,0.977,0.966
1439,39,40.46607208251953,49.999839782714844,0.977,0.963
1440,40,40.03288650512695,49.956790924072266,0.977,0.963
1441,41,39.74831771850586,49.924034118652344,0.979,0.964
1442,42,39.58034133911133,49.76498794555664,0.979,0.964
1443,43,39.50114440917969,49.48990249633789,0.98,0.964
1444,44,39.48722457885742,49.22246551513672,0.979,0.962
1445,45,39.449344635009766,48.979644775390625,0.979,0.964
1446,46,39.27037048339844,48.52421569824219,0.979,0.964
1447,47,39.000736236572266,47.55939865112305,0.976,0.966
1448,48,38.94109344482422,46.396484375,0.974,0.969
1449,49,39.2647705078125,45.48578643798828,0.974,0.97
1450,50,39.758209228515625,45.25530242919922,0.977,0.969
1451,51,40.00505828857422,45.193912506103516,0.977,0.969
1452,52,39.67949295043945,44.964168548583984,0.978,0.968
1453,53,38.998497009277344,44.271968841552734,0.978,0.968
1454,54,37.689876556396484,47.676902770996094,0.978,0.964
1455,55,36.4034423828125,47.316898345947266,0.979,0.967
1456,56,38.073848724365234,43.83769607543945,0.974,0.969
1457,57,33.81524658203125,47.44157791137695,0.978,0.966
1458,58,35.47580337524414,47.974403381347656,0.981,0.967
1459,59,37.304161071777344,44.187320709228516,0.976,0.971
1460,60,32.44999313354492,45.08696365356445,0.976,0.969
1461,61,34.8130989074707,49.8739128112793,0.981,0.962
1462,62,35.52788543701172,49.510501861572266,0.975,0.964
1463,63,32.038856506347656,52.3831787109375,0.98,0.962
1464,64,31.34253692626953,53.95796585083008,0.98,0.961
1465,65,35.706214904785156,57.378814697265625,0.977,0.955
1466,66,34.71891784667969,53.354042053222656,0.978,0.96
1467,67,30.915523529052734,51.66373062133789,0.98,0.963
1468,68,29.670915603637695,50.9609375,0.984,0.963
1469,69,31.85934829711914,48.9693603515625,0.984,0.963
1470,70,36.98124694824219,51.32774353027344,0.975,0.961
1471,71,28.78252601623535,47.88546371459961,0.983,0.966
1472,72,38.61498260498047,46.997711181640625,0.975,0.966
1473,73,30.229511260986328,47.6599235534668,0.984,0.966
1474,74,30.90971565246582,47.086578369140625,0.983,0.964
1475,75,35.48411178588867,47.11534118652344,0.976,0.966
1476,76,30.53226089477539,47.190956115722656,0.983,0.965
1477,77,31.06564712524414,47.16280746459961,0.983,0.966
1478,78,30.05870246887207,45.88505172729492,0.982,0.967
1479,79,30.243593215942383,46.40789031982422,0.983,0.966
